,date,parliament.no,session.no,period.no,chamber,page.no,proof,day.start,name,name.id,title,type,electorate,party,role,in.gov,first.speech,para
126,1901-12-11,1,1,0,REPS,8551,0,1901-12-11,"MCDONALD, Charles",KQP,TARIFF,Questions,,,,0,0,"- Still, Wages Boards are a very good expedient. "
127,1901-12-11,1,1,0,REPS,8551,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,"- They are a very good expedient, and, within moderation, I heartily approve of them. We all support the idea that a fair day's wages should be paid for a fair day's work, and that employers who refuse to pay such wages should be compelled by legislation to do so. I represent a constituency almost entirely composed of farmers ; and I have not received from any portion of the district a request that the duty on implements should be lower than at present. The only communication I have had on the subject has been one asking me to prevent the duties being raised to any higher figure than that proposed by the Government. I have never found a farmer unreasonable, or ready to ruthlessly cut away the protection under which industries have been fostered, and thus be guilty of the worst possible faith to those men whom we have encouraged to invest their money. How can we expect that men with capital will establish industries here and find work  for our population - how can we expect them to fight the battle against the whole world and purchase raw material from our producers - if they do not receive some assistance in the early stages "
128,1901-12-11,1,1,0,REPS,8551,0,1901-12-11,"MCDONALD, Charles",KQP,TARIFF,Questions,,,,0,0,"- Capital will come if it can be shown there is 5 per cent, in an investment. "
129,1901-12-11,1,1,0,REPS,8551,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,"- But people with capital will not come here unless they are assured of assistance for a certain time. Canada and the United  Staes could make no head way  until they adopted a fair  sytem  of protection, and whenever they lowered the duties, or resorted to free-trade, they retrogressed. It is an astonishing fact that in all countries where manufactures have progressed under protection, farmers have progressed at  the  same time; and to-day, in protected countries, the primary industries are greater in extent, in comparison with manufactures, than they are in unprotected countries. The honorable member for Coolgardie has asked why we do not insist on patentees coming here to manufacture. But how could we do that "
130,1901-12-11,1,1,0,REPS,8551,0,1901-12-11,"MCMILLAN, William",L2G,TARIFF,Questions,,,,0,0,- What did the Government do when I proposed a compromise? They would have no compromise. 
131,1901-12-11,1,1,0,REPS,8551,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,"- I am talking of what the honorable member has argued all along, and showing that now he wants to sweep the whole duty aside. In the State Parliament of ""Victoria we had a gentleman of the same free-trade proclivities, who was called the "" extinguisher,"" because he proposed to sweep away every duty ; and I am afraid that the acting leader of the Opposition will earn the name of the "" industrydestroyer."" He has determined that we shall have no manufactures here - that we shall try to develop the country by commerce, and not by protection. I do not know of any country which has  progressd   by commerce alone, and I do not think we shall be able to better the examples which the world presents to us. The honorable member for North Sydney, and other honorable members, have asked why we do not allow the farmer to have his implements free, in the same way that implements are allowed free ' in other industries which are protected in the cities. The acting leader of the Opposition has said that we tax the farmer on everything he eats, drinks, wears, and uses ; but that is an absolutely incorrect statement. In the Tariff there are more articles on the farmer's free list than on the free list connected with any other industry in the country. Certain , machinery is exempt from duty because it is patented machinery. The honorable member for Coolgardie has asked why linotypes and monotypes, belonging 'to the rich newspaper proprietors, should be let in free, while the farmer is taxed. The reason simply is that these machines cannot be produced in Australia, and they are  brought here  for the  general good  - in order to cheapen the press to the people. We have adopted the same principle with regard to farming implements. Reapers and binders and cream separators, which are patented, and cannot be produced here, are allowed to come in free ; but we place a duty upon other agricultural implements, in order to prevent foreign manufacturers from competing with our own manufacturers, who are able to produce machinery quite as cheaply and better adapted to the conditions of our people. The honorable and learned member for South Australia, "
132,1901-12-11,1,1,0,REPS,8552,0,1901-12-11,"WATSON, John Christian",F4R,TARIFF,Questions,,,,0,0,- And at Illawarra and Newcastle. 
133,1901-12-11,1,1,0,REPS,8552,0,1901-12-11,"WILKS, William",L17,TARIFF,Questions,,,,0,0,- Those men were not included in the figures used by the honorable and learned member for South Australia. 
134,1901-12-11,1,1,0,REPS,8552,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,- I find that 
135,1901-12-11,1,1,0,REPS,8552,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,- The protection he gets is not worth a button. 
136,1901-12-11,1,1,0,REPS,8552,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,"- If the farmers of the Commonwealth - and I speak now not only of the growers of wheat, but of all the producers from the soil - were asked whether they would rather have absolute  free-trade  all round or pay a moderate share of taxation, and have protection on what they produce, they would vote for moderate protection. The statements of the acting leader of the Opposition were, no doubt, made with a purpose. We heard the other night that there is to be a grand free-trade propaganda, and no doubt these statements will be quoted at the meetings which free-trade hirelings will be sent to address. The honorable member for Wentworth does not want to see manufactories established here ; he wants our raw material to be sent elsewhere to be manufactured. But, surely we should try to produce within our own borders all that we require. We have the iron and the men, and why should we not make our own agricultural machinery ? But we cannot do it without protection. Honorable members seem to forget that one of our chief objects should be to try and obtain possession of the home market for our own producers. "
137,1901-12-11,1,1,0,REPS,8552,0,1901-12-11,"MCMILLAN, William",L2G,TARIFF,Questions,,,,0,0,- Are we going to make up all our own wool 
138,1901-12-11,1,1,0,REPS,8552,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,- Why should we not do so by-and-by 
139,1901-12-11,1,1,0,REPS,8552,0,1901-12-11,"THOMSON, Dugald",KW6,TARIFF,Questions,,,,0,0,- It is only the presence of a large population that will bring that about. 
140,1901-12-11,1,1,0,REPS,8552,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,"- Many years ago in Victoria we had duties that were too high, and I did my best to have them reduced. I shall join with the honorable member for Moira in asking that certain implements shall be exempt from taxation, and with those exemptions I think that farmers should be fairly satisfied with the Government proposal. If honorable members went to the Royal Show in Melbourne, and saw the magnificent array of agricultural implements and machinery manufactured in the State that is exhibited there, and compared the 1,100 workers whom the industry employs in Victoria with the 193 whom it employs in New South Wales, they would be able to contrast the effects of the policies of the two States. Twenty years ago the cost of reaping a crop was 12s. 6d. an acre, but the introduction of the reaper and binder reduced it to 4s. per acre, and I am told that now, by the use of a locally-invented harvester, the work can be done for1s. per acre. These harvesters came into use about 1894, and in that year one firm manufactured eighteen of them. In 1895, however, that firm made as many as 50, and in 1896 their production of harvesters increased to 75, in 1897 to 125, in 1898 to 225, in 1899 to 300, and in 1900 to 500. Their orders for this year number 750. "
141,1901-12-11,1,1,0,REPS,8553,0,1901-12-11,"THOMSON, Dugald",KW6,TARIFF,Questions,,,,0,0,- Is the harvester a patented invention? 
142,1901-12-11,1,1,0,REPS,8553,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,- Yes. 
143,1901-12-11,1,1,0,REPS,8553,0,1901-12-11,"THOMSON, Dugald",KW6,TARIFF,Questions,,,,0,0,"- Then it could not be manufactured by any but the patentees, even if there were no protection. "
144,1901-12-11,1,1,0,REPS,8553,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,- With this machine and four horses a farmer and his man can harvest 250 acres. That is what our farmers have gained by assisting local inventors. 
145,1901-12-11,1,1,0,REPS,8553,0,1901-12-11,"MCMILLAN, William",L2G,TARIFF,Questions,,,,0,0,- Protection.has nothing to do with brains. 
146,1901-12-11,1,1,0,REPS,8553,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,"- The establishment of workshops by a system of protection gives people opportunities for the exercise of their inventive faculties. It is for that reason that the United States manufacturers of farming implements stand in the front rank. We have been told that the farmer should be allowed to buy the best machines wherever he can get them, but for the last twenty years the farmer has been robbed by having to pay twice their value for machines imported free of duty. The honorable member for Coolgardie cannot understand how free-trade should make things dearer and protection make them cheaper, but with protection local competition is created, whereas, under free-trade, local competition is rendered impossible, and importers, once they have command of the market, form rings, and put up prices as they please. "
147,1901-12-11,1,1,0,REPS,8553,0,1901-12-11,"THOMSON, Dugald",KW6,TARIFF,Questions,,,,0,0,- That is nonsense. 
148,1901-12-11,1,1,0,REPS,8553,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,"- I cannot understand how honorable members can exhibit such callous indifference to the interests of the people engaged in manufactures, or why they should wish to sweep away duties upon which these men and their families depend for their livelihood. Their attitude puts me in mind of the scene in the "
149,1901-12-11,1,1,0,REPS,8553,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,"You take my house, when you do take the prop That doth sustain my house ; you take my life, When you do take the means whereby I live. "
150,1901-12-11,1,1,0,REPS,8553,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,"So it is with the manufacturers of the Commonwealth. If we shut up these workshops, we shall confer no benefit upon the farmer. He will not be able to obtain one penny more for his grain, and any saving he may effect upon his machinery will not help him to carry on his operations with more success than at present. I have no instructions from my constituents to oppose this duty ; on the other hand, they desire that it should be maintained. They are content to pay revenue duties imposed through the Customs, because they know that the only alternative will be the land tax, to which the members of the free-trade party are driving the farmer at the present time. "
151,1901-12-11,1,1,0,REPS,8553,0,1901-12-11,"WILKS, William",L17,TARIFF,Questions,,,,0,0,- That is a bogie. 
152,1901-12-11,1,1,0,REPS,8553,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,"- It is not a bogie, because we know what the programme of the Free-trade Democratic League is. We are told that the natural protection afforded by the cost of importation from foreign countries is sufficient to enable local manufacturers to successfully compete with outside competitors, but it has been shown that it costs more to send implements from inland towns to the seaboard than to bring them from America and Germany to the Commonwealth. We know very well that pig and rough manufactured iron is brought out to this country for as little as 10s. per ton, or less than it costs to carry it a few miles on our railways. In Melbourne we have a Hardware Association, and country storekeepers have told me that it is nothing more nor less than a Tammany ring, which is intended to control the hardware trade, and to so fix prices that no one can withstand the importers. If we close up our workshops we shall have this Tammany ring operating in agricultural implements in a way that they are not now able to do, owing to the local competition to which the imported goods are subjected. Honorable members opposite have changed their tune from time to time, and the organ that represents them has also altered its attitude. At one time a 15 per cent. duty was advocated upon all articles used by the farmer, but now it is desired to sweep that duty away. I represent a farming constituency, and I assert that if this 15 per cent. duty is swept away, and our agricultural implement makers are exposed to the competition of the whole world, it will not be very long before there is a cry for the re-imposition of the duty. Having due regard to the necessity for keeping faith with those who have established the manufacture of agricultural implements within the Commonwealth, and who as a rule have not made a great deal of money, and also considering the benefits which follow from the employment of a large number of men and the utilisation of our raw material, it would be a great mistake to abolish the duty. "
153,1901-12-11,1,1,0,REPS,8554,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,Tasmania,,,0,0,- We have had the pleasure or pain of listening to most piteous appeals from Victorian members on behalf of the manufacturers. 
154,1901-12-11,1,1,0,REPS,8554,0,1901-12-11,"MCCOLL, James",KQ4,TARIFF,Questions,,,,0,0,- Of the farmers. 
155,1901-12-11,1,1,0,REPS,8554,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,"- If the honorable member does not represent the manufacturers he certainly does not represent the farmers, for if the farmers have any common sense they must disown him. The idea of protecting manufacturing industries is totally hostile to the true interests of those engaged in agricultural, horticultural, and pastoral occupations. These are the most important industries we possess, and we should do everything we can to legitimately encourage them. I trust that I shall be able to prove conclusively that a free-trade policy is best calculated to promote the interests of those engaged in the primary industries. Last evening the honorable member for South Australia, "
156,1901-12-11,1,1,0,REPS,8554,0,1901-12-11,"KINGSTON, Charles",KEW,TARIFF,Questions,,,,0,0,- The honorable member does not know what he is talking about. 
157,1901-12-11,1,1,0,REPS,8554,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,"- I do know what I am talking about. Any man who knows anything about ploughshares will say that the American share is honestly worth from 1s. 6d. to 2s. more than the other. The American share is manufactured in hundreds of thousands, and is sent to all parts of the world by the Massey-Harris Company, who have adopted the original patent of the Hornsby Company. If any protectionist has the courage to say that the South Australian share is equal to the American share he cannot know what he is talking about. "
158,1901-12-11,1,1,0,REPS,8554,0,1901-12-11,"KINGSTON, Charles",KEW,TARIFF,Questions,,,,0,0,- What is the special virtue which the honorable member sees in the American share ? 
159,1901-12-11,1,1,0,REPS,8554,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,"- The virtue of a share rests in the tempering ; if a share is not properly tempered it will break off on coming into contact with a stone or any other fixed obstruction, but if it is properly tempered it will not be injured by the impact. The Massey-Harris share is sold in Victoria at 42s. per dozen as compared with Shearer's shares at 45s. per dozen. "
160,1901-12-11,1,1,0,REPS,8554,0,1901-12-11,"PHILLIPS, Pharez",KY8,TARIFF,Questions,,,,0,0,- What is the proportion of the output of the two shares? 
161,1901-12-11,1,1,0,REPS,8555,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,"- I should say the out put of the South Australian article would be nil, judging from its character. I can testify to the value of the Massey-Harris share, as it is one of the best I have ever used. "
162,1901-12-11,1,1,0,REPS,8555,0,1901-12-11,"KINGSTON, Charles",KEW,TARIFF,Questions,,,,0,0,- Does the honorable member form a reliable estimate of the output by looking at a share ? 
163,1901-12-11,1,1,0,REPS,8555,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,"- No! I have formed a reliable estimate of the output owing to my practical acquaintance with all kinds of shares, and because I am able to descriminate between the good and the bad. "
164,1901-12-11,1,1,0,REPS,8555,0,1901-12-11,"SALMON, Charles",L0K,TARIFF,Questions,,,,0,0,- Has the honorable member used the South Australian shares? 
165,1901-12-11,1,1,0,REPS,8555,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,TASMANIA,FT,,0,0,"- Yes, I have-on stumpjump ploughs - and they have jumped to pieces. Honorable members must see that it is utterly impossible for Shearer's shares to have been bought at the same price in Victoria as that for which they were sold in South Australia, where they were manufactured. If they were sold at as low a price in Victoria, the South Australian manufacturer was doing an injustice to the farmer of his own State, inasmuch as if he could afford to pay a 15 per cent. duty upon them, and sell them at 35s. per dozen in Victoria, he could have afforded to sell them for considerably less where they were manufactured. I have no hesitation in saying that the statement of prices given by the honorable member for South Australia, "
166,1901-12-11,1,1,0,REPS,8555,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,TASMANIA,FT,,0,0,"New South Wales, prices there were verymuch higher than they were in Victoria. I do not propose to give the present prices of goods in the two States mentioned, but I will give the quotations from last year. At that period there was no certainty as to what the Tariff would be, or as to who would be returned to power. All we knew was that there was a protective Tariff in Victoria, and a free-trade Tariff in New South Wales. At that time the Victorian Tariff on agricultural implements was 15 percent, or '3s. in the £1, and the figures I am about to quote will, I think, convince any thoughtful man that the assertion that the consumer does not pay a protective duty is absurd. There is a company known as the Massey-Harris Company, who, with  depôts  in Victoria, New South Wales, and other States, are the largest importers in Australia of agricultural machinery. I have selected a few farming implements, the figures in regard to which will speak for themselves. I find that in 1900, a  scuffler  No. 2. was sold in Melbourne at £2 10s., and in Sydney at £2 7s. 6d. A larger size of the same implement was sold in Melbourne for £3 lis. 3d., and in Sydney for £3 6s. 6d. ; a new Model No. 10 plough was sold in Melbourne for £4 15s., and in Sydney for £4 12s. ; double-furrowed ploughs were sold in Melbourne at £8 lis., and in Sydney at £7 12s. There are something like sixteen similar articles, and in every case the price was higher in protective Melbourne than in free-trade Sydney. How can honorable members in the face of those facts assert that protection does not increase the cost to the consumer? Honorable members, if they are open to argument, must be convinced that under a free-trade policy we are able to buy what we want at a lower price than under protection. I am willing to admit that a heavy protective duty will induce a number of persons to commence industries, but the result is that the men with the largest capital come to the top. Those who enter into manufacturing with insufficient capital, or who perhaps are not thoroughly conversant with the details of the business, invariably go to the wall. For a short time the farmer undoubtedly gets the benefit of a cheaper rate ; that is to say, he probably gets an article which may or may not be as good as the imported article. But the manufacturers having -gone into competition amongst themselves the weaker go to the wall, and the one or two who survive put their prices just a shade below those of the imported article. If thelocal article is a good one, the manufacturers, put the duty in their pockets, but if it benot as good as the imported, the farmergrumbles, and pays more for the imported, article than he would under a free-trade arrangement, lt is all very well for honorable members to talk about fair wages, and that sort of clap-trap, which may appeal tocertain men in their constituencies, but weare not here to pander to any small section of  the community. We are  here to try to do whatis best for the whole ot Australia. We must remember that the agricultural, pastoral, and. viticultural industries employ people who outnumber by one hundred or five hundred to one the artisans engaged in the trades f or which we have heard such piteous appeals. I speak on behalf of the farmers, the prices of whose production cannot possibly beincreased by a protective policy. I urgehonorable members to seriously consider the. effect that this Tariff will have on thewhole of the States, four of which, until these monstrous proposals were introduced,, were practically free-trade, and able to buy in the cheapest markets. It is impossiblefor the Government in the way of bonuses, to give the farming, agricultural, or pastoral industries any assistance, seeing that thoseengaged have to go into the markets of theworld and take the best prices obtainable. I ask honorable members to reflect seriously before inflicting a blow which I honestly believe will be deadly to the best  interests.of  Australia. "
167,1901-12-11,1,1,0,REPS,8556,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,Gwydir,,,0,0,"- I listened with a great deal of patience tothe speech of the honorable member for Tasmania, "
168,1901-12-11,1,1,0,REPS,8556,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,"- What is produced in that, electorate ? "
169,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,- Wheat and corn. 
170,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,- How much ? 
171,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"- There are 200,000 acres under cultivation there. Every one knows that the greatest advantages that can possibly be given to farming are light railway freights and land on good terms. Personally I do not attach so much importance as others to this battle of protection and free-trade. But the great tendency of the farmer is to get hold of the market as much as he can. He desires to protect the market in which he is producing, and advocates a policy that gives him the opportunity of getting markets in other parts of the world. The honorable member for Tasmania, "
172,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"SMITH, Sydney",L2I,TARIFF,Questions,"MACQUARIE, NEW SOUTH WALES",FT,,0,0,- It is not fair to call the honorable member an agent. 
173,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,- There has been more agency work done during the discussion of this Tariff than could be achieved by sending agents throughout the States for a year. 
174,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"SMITH, Sydney",L2I,TARIFF,Questions,"MACQUARIE, NEW SOUTH WALES",FT,,0,0,- That has been done largely by manufacturers. 
175,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"- I know ; and those people, by means of "
176,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,- I only wish the firm would appoint me agent. I should not be too proud to take the position. 
177,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"- The honorable member would make a rattling good agent. I never knew one who could make incorrect statements with greater sincerity. Like the honorable member, I have been handed a pamphlet with regard to the prices of particular plough-shares. No doubt the Massey-Harris firm produce excellent implements, but we have another firm in the States who make plough-shares, and from their circular I read - "
178,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"The price of imported malleable plough shares now range from 35s. to 47s. per dozen, according to size and number, while the retail price of colonial is only from 24s. to 30s. per dozen. "
179,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,- The honorable member is an agent himself. 
180,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,- That is the result of example. The pamphlet goes on - 
181,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"We confine our manufactures to steel shares, which are unbreakable, cut very much lighter, and are much more durable than either cast or malleable shares - one of which, on the most reliable authority, outwears three malleable shares. Our retail price is 36s. per dozen for all sizes of plough shares. There are different makers of steel shares throughout Victoria, New South Wales, and South Australia, so that there is no danger of monopoly in their manufacture, as there was in the days when the fanner had to rely on the imported share, as he now gets shares to suit his particular requirements, and at a lower cost, through Australian competition, even if for the imported article. "
182,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"I think the honorable member for Tasmania, "
183,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,"- No, I did not. "
184,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"- I have no intention of making a second reading speech in committee, but I would point out that it is very strange, if protective duties impose such a heavy burden upon farmers, thatthefarming constituencies have returned so many protectionists to this Assembly. As a matter of fact, I do not think there is much difference on this subject between the two parties in the Chamber. The kinds of agricultural machinery which the honorable member for Melbourne Ports enumerated as being made in Victoria are all used in New South Wales, and the honorable member for Grampians told us last night that he was a farmer in a large way, and used locally-manufactured machinery and implements, and found them to work very well. No doubt the honorable member for Robertson will say that 15 per cent. is a very high duty to make the poor farmer pay upon his plough. "
185,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"WILLIS, Henry",L1D,TARIFF,Questions,,,,0,0,- I said so last night. 
186,1901-12-11,1,1,0,REPS,8557,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"- And the probability is that the honorable member will repeat that statement. But if I went on the hustings with the honorable member I should ask him to finish the story, and to tellthe farmers that the ploughs and other agricultural implements they use come from Victoria, and have and always will be admitted free of duty. They pay no duty upon their ploughs, harvesters, winnowers, harrows, disc-harrows, field-cultivators, grain drills, and wool-presses. The Ferrier woolpress which is made in Geelong is used all over New South Wales, and, I believe, in Queensland too, so that the farmers pay no duty upon it. The same remark applies to bag-fillers, and double chaff-cutters. I found it cheaper to buy these things in Victoria and carry them 1,200 miles, than to purchase imported machinery in Sydney. "
187,1901-12-11,1,1,0,REPS,8558,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,- How long ago was that ? 
188,1901-12-11,1,1,0,REPS,8558,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,- Within the last two years. 
189,1901-12-11,1,1,0,REPS,8558,0,1901-12-11,"CAMERON, Donald Norman",JUJ,TARIFF,Questions,,,,0,0,- That was because of the cut- throat railway rates. 
190,1901-12-11,1,1,0,REPS,8558,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"- Icannot say what the cause was, I merely mention the fact. The cheapest agricultural machinery which the New South Wales farmer has got has come from Victoria and other protected countries ; but if in New South Wales we had had protection, we should have been able to make our own machinery, and thus to have saved our farmers some hundreds of miles of railway carriage. "
191,1901-12-11,1,1,0,REPS,8558,0,1901-12-11,"WILLIS, Henry",L1D,TARIFF,Questions,,,,0,0,- Why is not agricultural machinery manufactured in New South Wales? 
192,1901-12-11,1,1,0,REPS,8558,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"- It has not been manufactured there hitherto because every such industry must at the start be protected from foreign competition, since whenever a new industry is started, those who have hitherto been in possession of the market at once lower their prices to prevent it being successful. Very few people can start a business without getting advances from a bank. But that is a kind of protection. "
193,1901-12-11,1,1,0,REPS,8558,0,1901-12-11,"PAGE, James",KXO,TARIFF,Questions,,,,0,0,- People have to pay back what they borrow from banks. 
194,1901-12-11,1,1,0,REPS,8558,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"- I shall deal with every item on the Tariff on its merits. I think that great consideration should be given to tools of trade, because they are a workman's raw material as much as the strength of his arms and his skill are. "
195,1901-12-11,1,1,0,REPS,8558,0,1901-12-11,"SMITH, Sydney",L2I,TARIFF,Questions,"MACQUARIE, NEW SOUTH WALES",FT,,0,0,- Why not apply the same principle to the agricultural machinery used by the farmers ? 
196,1901-12-11,1,1,0,REPS,8558,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"- The machinery used for the mining development of the country must also receive consideration. But, at the same time, it is not fair to ask local manufacturers to try to establish their industries without a moderate share of protection. I would, however, while an industry is being started, give assistance to those who have to use imported machinery. The honorable member for Kennedy stated that under protection our manufacturers would very soon overtake the market, and then over produce, but we must first of all obtain possession of our home market. Hitherto we in New South Wales have paid more for our agricultural machinery than they have paid in Victoria. Prices of agricultural machinery in New South Wales has been largely governed by importer's rings, because there has been no local competition. I believe that we are all here to do the best that we can for our constituents. Before we sought election we were at liberty to call ourselves freetraders or protectionists, to espouse the "" revenuewithoutdestruction "" doctrine or to become revenue tariffists, and the principles we enunciated must have found favour with our constituents, or we should not have been here. I think that we have greatly improved the Tariff so far, by the changes which we have made, and that other alterations will make it still more acceptable to the people. Before voting for a protective duty I shall want to know, as I did in the case of hats, that an industry can be successfully established here. "
197,1901-12-11,1,1,0,REPS,8558,0,1901-12-11,"PAGE, James",KXO,TARIFF,Questions,,,,0,0,- What about the duty on salt? 
198,1901-12-11,1,1,0,REPS,8558,0,1901-12-11,"CRUICKSHANK, George",K7X,TARIFF,Questions,,,,0,0,"- The committee unanimously voted for a duty of 30 per cent. on hats, because of the evidence which was put before us of the success of the local hat industry. If we manufacture our own requirements here, we shall increase the amount of employment, and thus attract more people here. By increasing our population we increase our consumption, and therefore give a large market for our producers, and benefit every one all round. By adding to our population we shall increase our wealth and develop our resources. I wish to see all implements of trade placed in the hands of those engaged in industrial occupations as cheaply as possible, and I do not intend to vote in favour of imposing heavy taxation uponthe farmer. I am largely interested in farming myself, and the electorate which I represent is greatly dependent upon the success of the farming industry. At the same time I desire to encourage local industry wherever I am satisfied that employment can be given with profit not only to those engaged in it, but to the community generally. "
